jacksonville,1,2022-11-07,@,Duke,L,44.0,71.0,18.0,53.0,0.34,3.0,23.0,0.13,5.0,5.0,1.0,6.0,23.0,12.0,5.0,3.0,11.0,18.0,27.0,59.0,0.458,10.0,29.0,0.345,7.0,11.0,0.636,15.0,42.0,19.0,6.0,3.0,12.0,12.0
jacksonville,2,2022-11-11,H,Johnson (Fl),W,85.0,34.0,35.0,62.0,0.565,9.0,20.0,0.45,6.0,12.0,0.5,12.0,47.0,23.0,7.0,4.0,9.0,10.0,14.0,62.0,0.226,3.0,25.0,0.12,3.0,4.0,0.75,7.0,24.0,5.0,3.0,0.0,12.0,14.0
jacksonville,3,2022-11-20,H,Voorhees,W,91.0,61.0,34.0,62.0,0.548,6.0,18.0,0.333,17.0,26.0,0.654,11.0,37.0,22.0,8.0,5.0,8.0,10.0,26.0,61.0,0.426,6.0,22.0,0.273,3.0,5.0,0.6,6.0,26.0,12.0,6.0,5.0,16.0,21.0
jacksonville,4,2022-11-23,@,Campbell,W,64.0,43.0,23.0,42.0,0.548,6.0,14.0,0.429,12.0,15.0,0.8,8.0,42.0,12.0,5.0,4.0,20.0,14.0,17.0,53.0,0.321,6.0,28.0,0.214,3.0,9.0,0.333,4.0,13.0,8.0,11.0,5.0,7.0,13.0
jacksonville,5,2022-11-30,@,UAB,L,61.0,80.0,22.0,55.0,0.4,9.0,24.0,0.375,8.0,12.0,0.667,7.0,30.0,15.0,7.0,3.0,16.0,10.0,30.0,72.0,0.417,11.0,27.0,0.407,9.0,12.0,0.75,16.0,43.0,16.0,7.0,2.0,11.0,12.0
jacksonville,6,2022-12-03,H,Trinity Baptist,W,74.0,39.0,29.0,59.0,0.492,9.0,22.0,0.409,7.0,10.0,0.7,9.0,37.0,16.0,7.0,0.0,10.0,5.0,12.0,43.0,0.279,8.0,21.0,0.381,7.0,10.0,0.7,3.0,17.0,6.0,8.0,0.0,18.0,9.0
jacksonville,7,2022-12-07,@,VCU,W,73.0,62.0,23.0,51.0,0.451,9.0,18.0,0.5,18.0,20.0,0.9,5.0,34.0,15.0,5.0,3.0,12.0,21.0,19.0,52.0,0.365,5.0,28.0,0.179,19.0,29.0,0.655,6.0,27.0,8.0,9.0,6.0,8.0,13.0
jacksonville,8,2022-12-10,@,UNC Wilmington,L,53.0,81.0,20.0,51.0,0.392,7.0,22.0,0.318,6.0,8.0,0.75,7.0,24.0,10.0,6.0,0.0,13.0,20.0,29.0,54.0,0.537,9.0,21.0,0.429,14.0,20.0,0.7,9.0,29.0,13.0,6.0,2.0,8.0,13.0
jacksonville,9,2022-12-17,H,Charleston Southern,W,72.0,63.0,26.0,50.0,0.52,10.0,24.0,0.417,10.0,18.0,0.556,7.0,27.0,18.0,5.0,3.0,6.0,12.0,25.0,58.0,0.431,8.0,29.0,0.276,5.0,7.0,0.714,10.0,29.0,13.0,4.0,0.0,10.0,15.0
jacksonville,10,2022-12-20,@,Louisiana-Monroe,W,66.0,55.0,24.0,56.0,0.429,9.0,29.0,0.31,9.0,10.0,0.9,7.0,36.0,16.0,8.0,2.0,13.0,12.0,19.0,56.0,0.339,5.0,25.0,0.2,12.0,16.0,0.75,6.0,28.0,10.0,7.0,5.0,11.0,11.0
jacksonville,11,2022-12-27,@,Notre Dame,L,43.0,59.0,17.0,49.0,0.347,4.0,15.0,0.267,5.0,6.0,0.833,5.0,37.0,6.0,5.0,4.0,16.0,11.0,25.0,62.0,0.403,7.0,27.0,0.259,2.0,4.0,0.5,5.0,29.0,13.0,7.0,4.0,7.0,8.0
jacksonville,12,2022-12-31,@,Florida Gulf Coast,L,65.0,72.0,24.0,55.0,0.436,10.0,26.0,0.385,7.0,9.0,0.778,5.0,26.0,17.0,7.0,2.0,10.0,13.0,24.0,54.0,0.444,11.0,29.0,0.379,13.0,16.0,0.813,10.0,32.0,16.0,4.0,5.0,8.0,12.0
jacksonville,13,2023-01-02,H,Jacksonville State,W,62.0,46.0,23.0,46.0,0.5,12.0,26.0,0.462,4.0,6.0,0.667,5.0,29.0,19.0,6.0,3.0,13.0,9.0,16.0,45.0,0.356,8.0,28.0,0.286,6.0,10.0,0.6,6.0,21.0,8.0,5.0,3.0,12.0,10.0
