evansville,1,2022-11-07,@,Miami (OH),W,78.0,74.0,28.0,60.0,0.467,7.0,23.0,0.304,15.0,20.0,0.75,8.0,33.0,9.0,5.0,2.0,12.0,17.0,26.0,60.0,0.433,6.0,23.0,0.261,16.0,20.0,0.8,7.0,27.0,11.0,7.0,1.0,13.0,16.0
evansville,2,2022-11-12,@,Saint Louis,L,65.0,83.0,22.0,66.0,0.333,6.0,21.0,0.286,15.0,18.0,0.833,7.0,26.0,13.0,8.0,1.0,6.0,12.0,31.0,61.0,0.508,11.0,22.0,0.5,10.0,10.0,1.0,6.0,42.0,21.0,1.0,5.0,11.0,17.0
evansville,3,2022-11-16,H,Southeast Missouri State,L,61.0,67.0,20.0,62.0,0.323,3.0,22.0,0.136,18.0,31.0,0.581,16.0,39.0,4.0,6.0,2.0,12.0,19.0,23.0,55.0,0.418,6.0,18.0,0.333,15.0,16.0,0.938,4.0,32.0,8.0,3.0,1.0,12.0,24.0
evansville,4,2022-11-19,@,SMU,L,47.0,55.0,19.0,66.0,0.288,4.0,22.0,0.182,5.0,7.0,0.714,9.0,41.0,10.0,4.0,3.0,12.0,19.0,17.0,53.0,0.321,5.0,20.0,0.25,16.0,21.0,0.762,5.0,40.0,7.0,7.0,5.0,12.0,16.0
evansville,5,2022-11-23,@,UCF,L,56.0,76.0,21.0,62.0,0.339,7.0,25.0,0.28,7.0,13.0,0.538,9.0,30.0,9.0,9.0,1.0,12.0,14.0,26.0,52.0,0.5,10.0,20.0,0.5,14.0,18.0,0.778,7.0,39.0,15.0,7.0,6.0,17.0,13.0
evansville,6,2022-11-25,N,South Alabama,L,67.0,78.0,25.0,53.0,0.472,5.0,14.0,0.357,12.0,18.0,0.667,4.0,29.0,11.0,2.0,2.0,10.0,16.0,27.0,60.0,0.45,10.0,31.0,0.323,14.0,18.0,0.778,7.0,32.0,17.0,5.0,2.0,6.0,15.0
evansville,7,2022-11-26,N,Robert Morris,W,54.0,53.0,21.0,58.0,0.362,7.0,17.0,0.412,5.0,11.0,0.455,8.0,30.0,12.0,7.0,3.0,8.0,16.0,19.0,49.0,0.388,7.0,19.0,0.368,8.0,14.0,0.571,8.0,36.0,11.0,4.0,3.0,15.0,16.0
evansville,8,2022-11-27,N,Fairfield,L,56.0,63.0,23.0,58.0,0.397,3.0,13.0,0.231,7.0,17.0,0.412,4.0,24.0,8.0,9.0,0.0,10.0,28.0,18.0,41.0,0.439,4.0,15.0,0.267,23.0,34.0,0.676,4.0,37.0,7.0,3.0,2.0,16.0,18.0
evansville,9,2022-11-30,H,Southern Illinois,L,53.0,80.0,21.0,52.0,0.404,5.0,19.0,0.263,6.0,8.0,0.75,6.0,24.0,11.0,9.0,2.0,20.0,10.0,34.0,56.0,0.607,12.0,24.0,0.5,0.0,2.0,0.0,4.0,26.0,23.0,16.0,1.0,15.0,12.0
evansville,10,2022-12-03,@,Northern Iowa,L,55.0,72.0,22.0,59.0,0.373,4.0,21.0,0.19,7.0,9.0,0.778,6.0,27.0,7.0,4.0,2.0,11.0,8.0,28.0,62.0,0.452,11.0,27.0,0.407,5.0,9.0,0.556,8.0,33.0,17.0,3.0,4.0,11.0,8.0
evansville,11,2022-12-07,H,Campbell,W,72.0,66.0,26.0,53.0,0.491,9.0,24.0,0.375,11.0,17.0,0.647,4.0,27.0,17.0,8.0,2.0,12.0,17.0,23.0,52.0,0.442,5.0,21.0,0.238,15.0,16.0,0.938,4.0,28.0,13.0,5.0,0.0,13.0,15.0
evansville,12,2022-12-10,@,Ball State,L,69.0,88.0,23.0,59.0,0.39,9.0,18.0,0.5,14.0,22.0,0.636,10.0,33.0,12.0,6.0,4.0,13.0,27.0,24.0,54.0,0.444,9.0,19.0,0.474,31.0,40.0,0.775,12.0,38.0,11.0,8.0,5.0,11.0,19.0
evansville,13,2022-12-21,H,Bellarmine,W,73.0,61.0,24.0,55.0,0.436,10.0,28.0,0.357,15.0,21.0,0.714,6.0,31.0,20.0,7.0,3.0,9.0,13.0,19.0,45.0,0.422,12.0,27.0,0.444,11.0,18.0,0.611,4.0,30.0,16.0,4.0,2.0,16.0,20.0
evansville,14,2022-12-29,@,Indiana State,L,63.0,91.0,24.0,63.0,0.381,3.0,13.0,0.231,12.0,20.0,0.6,12.0,38.0,5.0,4.0,4.0,15.0,17.0,29.0,60.0,0.483,13.0,32.0,0.406,20.0,22.0,0.909,5.0,29.0,19.0,6.0,2.0,7.0,17.0
evansville,15,2023-01-01,H,Murray State,L,61.0,78.0,20.0,51.0,0.392,5.0,15.0,0.333,16.0,22.0,0.727,2.0,27.0,6.0,3.0,1.0,11.0,13.0,29.0,61.0,0.475,8.0,23.0,0.348,12.0,14.0,0.857,5.0,31.0,15.0,7.0,3.0,5.0,16.0
evansville,16,2023-01-04,@,Missouri State,L,62.0,85.0,23.0,47.0,0.489,6.0,10.0,0.6,10.0,18.0,0.556,2.0,20.0,10.0,11.0,3.0,16.0,15.0,32.0,65.0,0.492,9.0,23.0,0.391,12.0,18.0,0.667,16.0,41.0,15.0,11.0,5.0,12.0,17.0
evansville,17,2023-01-07,H,Illinois State,L,61.0,69.0,18.0,48.0,0.375,7.0,16.0,0.438,18.0,29.0,0.621,3.0,20.0,7.0,6.0,0.0,14.0,21.0,24.0,50.0,0.48,5.0,16.0,0.313,16.0,17.0,0.941,7.0,35.0,14.0,8.0,1.0,17.0,23.0
evansville,18,2023-01-11,@,Bradley,L,46.0,91.0,16.0,46.0,0.348,4.0,17.0,0.235,10.0,13.0,0.769,1.0,22.0,6.0,4.0,3.0,17.0,16.0,35.0,64.0,0.547,12.0,24.0,0.5,9.0,17.0,0.529,8.0,37.0,19.0,8.0,4.0,6.0,15.0
evansville,19,2023-01-14,H,Valparaiso,L,69.0,76.0,22.0,47.0,0.468,7.0,19.0,0.368,18.0,36.0,0.5,6.0,31.0,9.0,7.0,3.0,12.0,23.0,27.0,55.0,0.491,6.0,23.0,0.261,16.0,22.0,0.727,6.0,33.0,12.0,4.0,0.0,12.0,25.0
evansville,20,2023-01-17,@,Southern Illinois,L,70.0,77.0,27.0,57.0,0.474,9.0,17.0,0.529,7.0,15.0,0.467,6.0,29.0,15.0,13.0,1.0,19.0,18.0,30.0,64.0,0.469,7.0,29.0,0.241,10.0,16.0,0.625,10.0,33.0,17.0,13.0,1.0,18.0,17.0
evansville,21,2023-01-21,H,Drake,L,61.0,97.0,25.0,60.0,0.417,8.0,20.0,0.4,3.0,10.0,0.3,3.0,21.0,13.0,3.0,1.0,9.0,12.0,38.0,67.0,0.567,14.0,27.0,0.519,7.0,8.0,0.875,5.0,37.0,31.0,4.0,1.0,5.0,14.0
evansville,22,2023-01-25,H,Belmont,L,64.0,73.0,25.0,63.0,0.397,8.0,21.0,0.381,6.0,11.0,0.545,7.0,31.0,13.0,6.0,2.0,11.0,12.0,28.0,57.0,0.491,10.0,27.0,0.37,7.0,7.0,1.0,3.0,35.0,17.0,7.0,2.0,11.0,13.0
evansville,23,2023-01-28,@,Valparaiso,L,69.0,81.0,26.0,60.0,0.433,9.0,26.0,0.346,8.0,12.0,0.667,5.0,25.0,13.0,7.0,0.0,11.0,15.0,29.0,57.0,0.509,5.0,22.0,0.227,18.0,21.0,0.857,6.0,38.0,19.0,6.0,2.0,13.0,14.0
evansville,24,2023-02-01,H,Indiana State,L,65.0,83.0,23.0,55.0,0.418,5.0,19.0,0.263,14.0,19.0,0.737,3.0,24.0,9.0,7.0,2.0,14.0,17.0,28.0,52.0,0.538,13.0,26.0,0.5,14.0,18.0,0.778,5.0,34.0,19.0,5.0,2.0,14.0,18.0
evansville,25,2023-02-04,@,UIC,L,61.0,70.0,22.0,66.0,0.333,4.0,21.0,0.19,13.0,20.0,0.65,10.0,37.0,9.0,7.0,0.0,11.0,17.0,27.0,62.0,0.435,6.0,26.0,0.231,10.0,16.0,0.625,12.0,39.0,17.0,4.0,9.0,15.0,19.0
