connecticut,1,2022-11-07,H,Stonehill,W,85.0,54.0,29.0,63.0,0.46,5.0,24.0,0.208,22.0,31.0,0.71,15.0,40.0,16.0,11.0,8.0,15.0,20.0,16.0,45.0,0.356,5.0,17.0,0.294,17.0,22.0,0.773,4.0,20.0,9.0,10.0,2.0,23.0,21.0
connecticut,2,2022-11-11,H,Boston University,W,86.0,57.0,31.0,55.0,0.564,10.0,21.0,0.476,14.0,26.0,0.538,11.0,40.0,17.0,4.0,3.0,14.0,18.0,18.0,53.0,0.34,2.0,12.0,0.167,19.0,24.0,0.792,7.0,28.0,6.0,8.0,1.0,13.0,21.0
connecticut,3,2022-11-15,H,Buffalo,W,84.0,64.0,28.0,63.0,0.444,6.0,23.0,0.261,22.0,28.0,0.786,12.0,37.0,17.0,11.0,6.0,15.0,13.0,25.0,58.0,0.431,5.0,17.0,0.294,9.0,13.0,0.692,4.0,26.0,9.0,8.0,2.0,18.0,23.0
connecticut,4,2022-11-18,H,UNC Wilmington,W,86.0,50.0,28.0,52.0,0.538,10.0,22.0,0.455,20.0,23.0,0.87,5.0,33.0,20.0,3.0,5.0,10.0,19.0,17.0,55.0,0.309,3.0,15.0,0.2,13.0,20.0,0.65,11.0,27.0,5.0,6.0,3.0,12.0,20.0
connecticut,5,2022-11-20,H,Delaware State,W,95.0,60.0,35.0,61.0,0.574,12.0,28.0,0.429,13.0,19.0,0.684,7.0,34.0,25.0,9.0,6.0,12.0,20.0,20.0,52.0,0.385,2.0,9.0,0.222,18.0,26.0,0.692,6.0,25.0,5.0,6.0,1.0,18.0,19.0
connecticut,6,2022-11-24,N,Oregon,W,83.0,59.0,30.0,63.0,0.476,17.0,37.0,0.459,6.0,11.0,0.545,11.0,35.0,22.0,9.0,7.0,11.0,25.0,20.0,47.0,0.426,5.0,15.0,0.333,14.0,25.0,0.56,3.0,26.0,11.0,5.0,4.0,16.0,16.0
connecticut,7,2022-11-25,N,Alabama,W,82.0,67.0,26.0,60.0,0.433,9.0,24.0,0.375,21.0,24.0,0.875,8.0,30.0,18.0,8.0,7.0,11.0,23.0,21.0,50.0,0.42,6.0,16.0,0.375,19.0,25.0,0.76,7.0,32.0,10.0,4.0,6.0,19.0,23.0
connecticut,8,2022-11-27,N,Iowa State,W,71.0,53.0,22.0,53.0,0.415,7.0,26.0,0.269,20.0,25.0,0.8,18.0,45.0,16.0,5.0,2.0,17.0,15.0,22.0,54.0,0.407,3.0,13.0,0.231,6.0,10.0,0.6,7.0,19.0,9.0,13.0,0.0,10.0,21.0
connecticut,9,2022-12-01,H,Oklahoma State,W,74.0,64.0,21.0,56.0,0.375,8.0,23.0,0.348,24.0,33.0,0.727,10.0,28.0,11.0,8.0,3.0,6.0,16.0,22.0,56.0,0.393,4.0,11.0,0.364,16.0,19.0,0.842,11.0,34.0,5.0,4.0,3.0,16.0,25.0
connecticut,10,2022-12-07,@,Florida,W,75.0,54.0,30.0,58.0,0.517,7.0,19.0,0.368,8.0,9.0,0.889,8.0,39.0,16.0,9.0,7.0,15.0,19.0,16.0,53.0,0.302,4.0,15.0,0.267,18.0,28.0,0.643,6.0,25.0,6.0,8.0,6.0,12.0,14.0
