louisville,1,2022-11-09,H,Bellarmine,L,66.0,67.0,22.0,52.0,0.423,11.0,28.0,0.393,11.0,14.0,0.786,10.0,32.0,12.0,3.0,3.0,13.0,19.0,21.0,43.0,0.488,7.0,15.0,0.467,18.0,22.0,0.818,3.0,26.0,9.0,3.0,1.0,11.0,15.0
louisville,2,2022-11-12,H,Wright State,L,72.0,73.0,30.0,59.0,0.508,5.0,18.0,0.278,7.0,8.0,0.875,4.0,35.0,9.0,8.0,2.0,18.0,9.0,31.0,65.0,0.477,5.0,16.0,0.313,6.0,11.0,0.545,6.0,30.0,12.0,9.0,1.0,13.0,9.0
louisville,3,2022-11-15,H,Appalachian State,L,60.0,61.0,18.0,46.0,0.391,7.0,22.0,0.318,17.0,23.0,0.739,8.0,39.0,6.0,1.0,3.0,17.0,21.0,24.0,63.0,0.381,5.0,19.0,0.263,8.0,12.0,0.667,8.0,29.0,8.0,6.0,2.0,7.0,21.0
louisville,4,2022-11-21,N,Arkansas,L,54.0,80.0,16.0,44.0,0.364,4.0,12.0,0.333,18.0,25.0,0.72,4.0,20.0,4.0,4.0,1.0,22.0,16.0,29.0,51.0,0.569,8.0,22.0,0.364,14.0,19.0,0.737,6.0,25.0,20.0,10.0,3.0,16.0,23.0
louisville,5,2022-11-22,N,Texas Tech,L,38.0,70.0,11.0,49.0,0.224,3.0,18.0,0.167,13.0,21.0,0.619,7.0,26.0,5.0,11.0,5.0,18.0,23.0,22.0,51.0,0.431,5.0,19.0,0.263,21.0,32.0,0.656,11.0,42.0,12.0,14.0,4.0,15.0,19.0
louisville,6,2022-11-23,N,Cincinnati,L,62.0,81.0,22.0,51.0,0.431,3.0,13.0,0.231,15.0,21.0,0.714,6.0,27.0,10.0,5.0,1.0,11.0,11.0,33.0,62.0,0.532,12.0,32.0,0.375,3.0,5.0,0.6,4.0,27.0,17.0,7.0,3.0,9.0,17.0
louisville,7,2022-11-29,H,Maryland,L,54.0,79.0,19.0,56.0,0.339,4.0,16.0,0.25,12.0,17.0,0.706,4.0,30.0,6.0,3.0,3.0,13.0,19.0,28.0,56.0,0.5,9.0,24.0,0.375,14.0,25.0,0.56,8.0,35.0,14.0,7.0,3.0,11.0,19.0
louisville,8,2022-12-04,H,Miami (FL),L,53.0,80.0,17.0,57.0,0.298,3.0,20.0,0.15,16.0,18.0,0.889,8.0,31.0,6.0,6.0,1.0,18.0,12.0,32.0,64.0,0.5,6.0,22.0,0.273,10.0,11.0,0.909,10.0,39.0,18.0,10.0,7.0,16.0,17.0
louisville,9,2022-12-10,@,Florida State,L,53.0,75.0,20.0,57.0,0.351,9.0,23.0,0.391,4.0,9.0,0.444,8.0,30.0,14.0,2.0,3.0,16.0,17.0,28.0,62.0,0.452,7.0,19.0,0.368,12.0,16.0,0.75,8.0,37.0,13.0,5.0,7.0,9.0,13.0
louisville,10,2022-12-14,H,Western Kentucky,W,94.0,83.0,31.0,57.0,0.544,13.0,25.0,0.52,19.0,20.0,0.95,7.0,28.0,17.0,5.0,2.0,12.0,15.0,33.0,70.0,0.471,9.0,26.0,0.346,8.0,11.0,0.727,17.0,36.0,17.0,1.0,4.0,13.0,19.0
louisville,11,2022-12-17,H,Florida A&M,W,61.0,55.0,19.0,45.0,0.422,3.0,14.0,0.214,20.0,27.0,0.741,12.0,44.0,9.0,7.0,8.0,21.0,15.0,22.0,64.0,0.344,6.0,22.0,0.273,5.0,10.0,0.5,11.0,28.0,6.0,11.0,3.0,13.0,22.0
louisville,12,2022-12-20,H,Lipscomb,L,67.0,75.0,22.0,56.0,0.393,6.0,18.0,0.333,17.0,21.0,0.81,6.0,24.0,10.0,6.0,2.0,9.0,11.0,30.0,61.0,0.492,8.0,27.0,0.296,7.0,10.0,0.7,10.0,38.0,16.0,5.0,2.0,12.0,16.0
louisville,13,2022-12-22,@,NC State,L,64.0,76.0,23.0,45.0,0.511,4.0,8.0,0.5,14.0,24.0,0.583,6.0,33.0,5.0,8.0,5.0,18.0,17.0,26.0,62.0,0.419,10.0,26.0,0.385,14.0,21.0,0.667,10.0,29.0,17.0,6.0,3.0,8.0,18.0
louisville,14,2022-12-31,@,Kentucky,L,63.0,86.0,22.0,47.0,0.468,2.0,13.0,0.154,17.0,23.0,0.739,8.0,20.0,5.0,7.0,2.0,13.0,18.0,33.0,55.0,0.6,4.0,13.0,0.308,16.0,25.0,0.64,13.0,31.0,18.0,7.0,1.0,12.0,18.0
louisville,15,2023-01-03,H,Syracuse,L,69.0,70.0,27.0,63.0,0.429,11.0,27.0,0.407,4.0,10.0,0.4,13.0,36.0,17.0,7.0,4.0,17.0,20.0,22.0,54.0,0.407,7.0,16.0,0.438,19.0,25.0,0.76,8.0,31.0,13.0,10.0,5.0,14.0,13.0
louisville,16,2023-01-07,H,Wake Forest,L,72.0,80.0,26.0,59.0,0.441,9.0,28.0,0.321,11.0,20.0,0.55,14.0,35.0,9.0,5.0,1.0,12.0,16.0,29.0,55.0,0.527,13.0,32.0,0.406,9.0,14.0,0.643,7.0,30.0,14.0,3.0,1.0,10.0,21.0
louisville,17,2023-01-11,@,Clemson,L,70.0,83.0,22.0,54.0,0.407,9.0,20.0,0.45,17.0,23.0,0.739,10.0,26.0,10.0,5.0,1.0,13.0,21.0,28.0,53.0,0.528,8.0,21.0,0.381,19.0,23.0,0.826,7.0,32.0,11.0,7.0,4.0,10.0,20.0
louisville,18,2023-01-14,H,UNC,L,59.0,80.0,20.0,54.0,0.37,1.0,14.0,0.071,18.0,28.0,0.643,8.0,29.0,6.0,3.0,2.0,14.0,16.0,27.0,57.0,0.474,7.0,24.0,0.292,19.0,23.0,0.826,9.0,36.0,12.0,11.0,1.0,13.0,25.0
louisville,19,2023-01-18,H,Pitt,L,54.0,75.0,19.0,56.0,0.339,5.0,20.0,0.25,11.0,13.0,0.846,9.0,32.0,6.0,4.0,1.0,15.0,15.0,28.0,57.0,0.491,14.0,34.0,0.412,5.0,7.0,0.714,6.0,31.0,21.0,3.0,3.0,12.0,16.0
louisville,20,2023-01-25,@,Boston College,L,65.0,75.0,26.0,49.0,0.531,9.0,18.0,0.5,4.0,6.0,0.667,2.0,19.0,10.0,4.0,3.0,19.0,17.0,25.0,51.0,0.49,8.0,22.0,0.364,17.0,21.0,0.81,7.0,24.0,15.0,11.0,5.0,9.0,14.0
louisville,21,2023-01-28,@,Notre Dame,L,62.0,76.0,25.0,54.0,0.463,8.0,23.0,0.348,4.0,7.0,0.571,7.0,32.0,13.0,2.0,3.0,12.0,14.0,29.0,64.0,0.453,10.0,28.0,0.357,8.0,10.0,0.8,7.0,28.0,16.0,5.0,0.0,3.0,13.0
louisville,22,2023-02-01,H,Georgia Tech,W,68.0,58.0,21.0,46.0,0.457,7.0,19.0,0.368,19.0,26.0,0.731,7.0,44.0,10.0,5.0,1.0,14.0,20.0,18.0,61.0,0.295,7.0,27.0,0.259,15.0,24.0,0.625,12.0,32.0,10.0,9.0,5.0,5.0,19.0
louisville,23,2023-02-04,H,Florida State,L,78.0,81.0,29.0,62.0,0.468,10.0,28.0,0.357,10.0,11.0,0.909,7.0,31.0,15.0,1.0,4.0,10.0,16.0,30.0,62.0,0.484,8.0,23.0,0.348,13.0,19.0,0.684,9.0,31.0,19.0,7.0,7.0,6.0,13.0
loyola-il,1,2022-11-07,H,Fairleigh Dickinson,W (1 OT),88.0,82.0,31.0,67.0,0.463,8.0,36.0,0.222,18.0,26.0,0.692,13.0,42.0,21.0,7.0,5.0,18.0,23.0,30.0,75.0,0.4,7.0,28.0,0.25,15.0,23.0,0.652,18.0,40.0,11.0,9.0,2.0,14.0,25.0
loyola-il,2,2022-11-11,@,UIC,W,70.0,63.0,27.0,49.0,0.551,2.0,14.0,0.143,14.0,19.0,0.737,8.0,35.0,14.0,11.0,3.0,25.0,26.0,20.0,50.0,0.4,2.0,16.0,0.125,21.0,31.0,0.677,7.0,21.0,7.0,12.0,4.0,16.0,19.0
loyola-il,3,2022-11-17,N,Tulsa,L,66.0,85.0,24.0,53.0,0.453,6.0,22.0,0.273,12.0,15.0,0.8,5.0,25.0,12.0,6.0,3.0,21.0,25.0,26.0,54.0,0.481,11.0,24.0,0.458,22.0,26.0,0.846,8.0,30.0,15.0,10.0,0.0,13.0,19.0
loyola-il,4,2022-11-18,N,Boise State,L,48.0,70.0,17.0,53.0,0.321,6.0,22.0,0.273,8.0,11.0,0.727,5.0,21.0,6.0,7.0,1.0,14.0,21.0,24.0,52.0,0.462,8.0,20.0,0.4,14.0,20.0,0.7,9.0,38.0,11.0,7.0,7.0,13.0,13.0
loyola-il,5,2022-11-20,N,Texas A&M,L,51.0,67.0,15.0,36.0,0.417,8.0,21.0,0.381,13.0,24.0,0.542,10.0,30.0,8.0,7.0,3.0,26.0,24.0,22.0,49.0,0.449,4.0,17.0,0.235,19.0,27.0,0.704,11.0,27.0,11.0,16.0,3.0,11.0,21.0
loyola-il,6,2022-11-25,@,Harvard,L,55.0,61.0,22.0,51.0,0.431,5.0,20.0,0.25,6.0,10.0,0.6,6.0,30.0,10.0,3.0,3.0,17.0,18.0,23.0,50.0,0.46,4.0,16.0,0.25,11.0,18.0,0.611,4.0,27.0,11.0,12.0,3.0,11.0,13.0
loyola-il,7,2022-11-30,H,Central Arkansas,W,85.0,70.0,30.0,55.0,0.545,12.0,23.0,0.522,13.0,17.0,0.765,7.0,32.0,21.0,7.0,2.0,10.0,15.0,24.0,56.0,0.429,13.0,29.0,0.448,9.0,13.0,0.692,7.0,24.0,12.0,5.0,4.0,12.0,16.0
loyola-il,8,2022-12-03,H,DePaul,L (1 OT),72.0,78.0,28.0,53.0,0.528,8.0,20.0,0.4,8.0,13.0,0.615,7.0,32.0,15.0,8.0,1.0,16.0,18.0,25.0,55.0,0.455,11.0,24.0,0.458,17.0,19.0,0.895,2.0,18.0,15.0,9.0,2.0,9.0,12.0
loyola-il,9,2022-12-06,H,Green Bay,W,70.0,46.0,28.0,54.0,0.519,7.0,19.0,0.368,7.0,10.0,0.7,9.0,35.0,15.0,0.0,3.0,10.0,15.0,16.0,59.0,0.271,4.0,25.0,0.16,10.0,13.0,0.769,10.0,26.0,9.0,5.0,3.0,9.0,13.0
loyola-il,10,2022-12-10,N,Clemson,W,76.0,58.0,27.0,48.0,0.563,12.0,24.0,0.5,10.0,12.0,0.833,1.0,22.0,18.0,6.0,4.0,18.0,19.0,21.0,54.0,0.389,3.0,21.0,0.143,13.0,16.0,0.813,4.0,25.0,6.0,9.0,2.0,14.0,17.0
