milwaukee,1,2022-11-07,H,Milwaukee Engineering,W,102.0,46.0,38.0,62.0,0.613,8.0,17.0,0.471,18.0,22.0,0.818,11.0,41.0,26.0,13.0,9.0,9.0,13.0,20.0,55.0,0.364,6.0,20.0,0.3,0.0,2.0,0.0,6.0,18.0,14.0,3.0,0.0,18.0,19.0
milwaukee,2,2022-11-08,@,Purdue,L,53.0,84.0,23.0,60.0,0.383,3.0,19.0,0.158,4.0,9.0,0.444,3.0,26.0,10.0,7.0,5.0,20.0,20.0,27.0,72.0,0.375,12.0,34.0,0.353,18.0,22.0,0.818,20.0,49.0,18.0,14.0,11.0,10.0,13.0
milwaukee,3,2022-11-12,H,Cardinal Stritch,W,112.0,38.0,41.0,77.0,0.532,8.0,26.0,0.308,22.0,33.0,0.667,17.0,54.0,20.0,17.0,3.0,6.0,18.0,14.0,64.0,0.219,4.0,28.0,0.143,6.0,11.0,0.545,13.0,34.0,7.0,2.0,1.0,23.0,23.0
milwaukee,4,2022-11-20,@,Iowa State,L,53.0,68.0,17.0,43.0,0.395,7.0,20.0,0.35,12.0,18.0,0.667,6.0,31.0,8.0,8.0,3.0,25.0,16.0,26.0,67.0,0.388,6.0,28.0,0.214,10.0,15.0,0.667,14.0,33.0,12.0,11.0,6.0,12.0,17.0
milwaukee,5,2022-11-23,H,St. Thomas,L,72.0,76.0,29.0,61.0,0.475,9.0,17.0,0.529,5.0,9.0,0.556,11.0,35.0,13.0,6.0,9.0,17.0,18.0,27.0,53.0,0.509,10.0,24.0,0.417,12.0,17.0,0.706,2.0,22.0,15.0,7.0,5.0,15.0,15.0
milwaukee,6,2022-11-26,H,UC-Davis,W,87.0,85.0,30.0,60.0,0.5,10.0,16.0,0.625,17.0,26.0,0.654,12.0,28.0,13.0,8.0,5.0,20.0,22.0,31.0,61.0,0.508,7.0,23.0,0.304,16.0,25.0,0.64,8.0,31.0,15.0,11.0,5.0,18.0,22.0
milwaukee,7,2022-11-27,H,Boston University,W,67.0,46.0,22.0,53.0,0.415,6.0,25.0,0.24,17.0,22.0,0.773,8.0,37.0,10.0,6.0,4.0,11.0,19.0,15.0,58.0,0.259,3.0,26.0,0.115,13.0,18.0,0.722,12.0,32.0,7.0,5.0,1.0,11.0,16.0
milwaukee,8,2022-11-28,H,Southeast Missouri State,W,84.0,68.0,26.0,51.0,0.51,6.0,15.0,0.4,26.0,33.0,0.788,8.0,40.0,15.0,9.0,8.0,21.0,22.0,22.0,62.0,0.355,10.0,34.0,0.294,14.0,21.0,0.667,6.0,25.0,15.0,9.0,6.0,15.0,25.0
milwaukee,9,2022-12-01,@,Green Bay,W,81.0,67.0,30.0,55.0,0.545,6.0,16.0,0.375,15.0,17.0,0.882,6.0,30.0,10.0,7.0,7.0,13.0,19.0,23.0,57.0,0.404,4.0,23.0,0.174,17.0,28.0,0.607,13.0,28.0,11.0,4.0,2.0,11.0,15.0
milwaukee,10,2022-12-03,H,IUPUI,W,74.0,61.0,25.0,54.0,0.463,10.0,28.0,0.357,14.0,17.0,0.824,7.0,29.0,17.0,10.0,7.0,9.0,14.0,22.0,48.0,0.458,7.0,17.0,0.412,10.0,13.0,0.769,6.0,28.0,13.0,2.0,3.0,17.0,19.0
milwaukee,11,2022-12-06,@,Chattanooga,L,76.0,88.0,28.0,62.0,0.452,14.0,34.0,0.412,6.0,7.0,0.857,11.0,35.0,13.0,4.0,3.0,14.0,17.0,30.0,66.0,0.455,13.0,34.0,0.382,15.0,20.0,0.75,11.0,32.0,16.0,12.0,3.0,7.0,6.0
milwaukee,12,2022-12-11,H,North Park,W,92.0,63.0,30.0,63.0,0.476,8.0,21.0,0.381,24.0,32.0,0.75,15.0,45.0,19.0,7.0,7.0,11.0,23.0,21.0,56.0,0.375,6.0,24.0,0.25,15.0,26.0,0.577,10.0,30.0,11.0,5.0,2.0,15.0,21.0
milwaukee,14,2022-12-29,@,Oakland,L,61.0,83.0,23.0,62.0,0.371,7.0,23.0,0.304,8.0,9.0,0.889,12.0,33.0,13.0,2.0,4.0,14.0,21.0,29.0,57.0,0.509,8.0,18.0,0.444,17.0,23.0,0.739,5.0,31.0,13.0,8.0,4.0,7.0,14.0
milwaukee,15,2022-12-31,@,Detroit,W,84.0,81.0,30.0,59.0,0.508,12.0,26.0,0.462,12.0,15.0,0.8,4.0,31.0,12.0,4.0,4.0,9.0,19.0,29.0,67.0,0.433,11.0,30.0,0.367,12.0,15.0,0.8,7.0,27.0,11.0,5.0,0.0,8.0,17.0
milwaukee,16,2023-01-05,@,Cleveland State,W (1 OT),68.0,64.0,27.0,73.0,0.37,9.0,32.0,0.281,5.0,9.0,0.556,15.0,42.0,11.0,5.0,8.0,14.0,14.0,23.0,70.0,0.329,4.0,18.0,0.222,14.0,18.0,0.778,14.0,43.0,11.0,5.0,4.0,12.0,13.0
milwaukee,17,2023-01-07,@,Purdue-Fort Wayne,W,74.0,70.0,28.0,58.0,0.483,7.0,25.0,0.28,11.0,14.0,0.786,4.0,29.0,12.0,6.0,6.0,10.0,19.0,24.0,62.0,0.387,9.0,29.0,0.31,13.0,19.0,0.684,8.0,32.0,11.0,5.0,2.0,11.0,17.0
milwaukee,18,2023-01-12,H,Northern Kentucky,W,80.0,75.0,26.0,47.0,0.553,11.0,23.0,0.478,17.0,26.0,0.654,7.0,36.0,20.0,4.0,8.0,22.0,18.0,29.0,75.0,0.387,7.0,34.0,0.206,10.0,16.0,0.625,14.0,32.0,12.0,9.0,1.0,12.0,19.0
milwaukee,19,2023-01-14,H,Wright State,L (1 OT),74.0,78.0,26.0,76.0,0.342,7.0,29.0,0.241,15.0,21.0,0.714,18.0,47.0,6.0,10.0,2.0,16.0,17.0,30.0,69.0,0.435,6.0,28.0,0.214,12.0,14.0,0.857,8.0,34.0,14.0,7.0,7.0,17.0,19.0
milwaukee,20,2023-01-19,H,Robert Morris,W,77.0,69.0,24.0,53.0,0.453,7.0,18.0,0.389,22.0,27.0,0.815,5.0,33.0,11.0,4.0,8.0,11.0,9.0,23.0,69.0,0.333,12.0,35.0,0.343,11.0,11.0,1.0,14.0,37.0,13.0,8.0,2.0,10.0,21.0
milwaukee,21,2023-01-21,H,Youngstown State,W,88.0,75.0,34.0,63.0,0.54,12.0,25.0,0.48,8.0,14.0,0.571,13.0,35.0,22.0,2.0,7.0,13.0,16.0,26.0,63.0,0.413,4.0,21.0,0.19,19.0,25.0,0.76,12.0,30.0,11.0,8.0,2.0,8.0,16.0
milwaukee,22,2023-01-26,@,Wright State,L,86.0,93.0,28.0,65.0,0.431,10.0,32.0,0.313,20.0,31.0,0.645,10.0,35.0,13.0,14.0,7.0,19.0,26.0,29.0,65.0,0.446,10.0,26.0,0.385,25.0,34.0,0.735,10.0,37.0,15.0,9.0,5.0,19.0,21.0
milwaukee,23,2023-01-28,@,Northern Kentucky,W,75.0,74.0,22.0,51.0,0.431,4.0,15.0,0.267,27.0,32.0,0.844,9.0,34.0,14.0,10.0,6.0,18.0,19.0,27.0,70.0,0.386,8.0,33.0,0.242,12.0,15.0,0.8,14.0,37.0,16.0,11.0,4.0,13.0,19.0
milwaukee,24,2023-02-02,@,IUPUI,W,72.0,69.0,26.0,69.0,0.377,6.0,19.0,0.316,14.0,17.0,0.824,17.0,39.0,11.0,7.0,5.0,14.0,18.0,26.0,54.0,0.481,6.0,18.0,0.333,11.0,16.0,0.688,9.0,32.0,14.0,9.0,2.0,16.0,19.0
minnesota,1,2022-11-07,H,Western Michigan,W,61.0,60.0,22.0,51.0,0.431,8.0,18.0,0.444,9.0,23.0,0.391,13.0,39.0,16.0,4.0,5.0,16.0,10.0,24.0,69.0,0.348,8.0,34.0,0.235,4.0,4.0,1.0,11.0,32.0,11.0,8.0,4.0,10.0,18.0
minnesota,2,2022-11-11,H,St. Francis (NY),W,72.0,54.0,27.0,49.0,0.551,5.0,15.0,0.333,13.0,19.0,0.684,8.0,33.0,15.0,2.0,1.0,12.0,12.0,23.0,57.0,0.404,5.0,20.0,0.25,3.0,7.0,0.429,11.0,25.0,11.0,6.0,4.0,11.0,16.0
minnesota,3,2022-11-14,H,DePaul,L,53.0,69.0,18.0,54.0,0.333,4.0,16.0,0.25,13.0,23.0,0.565,9.0,26.0,12.0,8.0,4.0,12.0,14.0,28.0,64.0,0.438,7.0,19.0,0.368,6.0,8.0,0.75,17.0,43.0,15.0,6.0,6.0,13.0,18.0
minnesota,4,2022-11-17,H,Central Michigan,W,68.0,60.0,23.0,48.0,0.479,7.0,18.0,0.389,15.0,27.0,0.556,4.0,31.0,16.0,5.0,9.0,16.0,17.0,22.0,72.0,0.306,6.0,25.0,0.24,10.0,12.0,0.833,13.0,31.0,10.0,7.0,2.0,9.0,23.0
minnesota,5,2022-11-21,N,California Baptist,W (1 OT),62.0,61.0,23.0,55.0,0.418,5.0,18.0,0.278,11.0,20.0,0.55,7.0,36.0,9.0,5.0,0.0,12.0,17.0,24.0,59.0,0.407,9.0,22.0,0.409,4.0,8.0,0.5,5.0,31.0,11.0,3.0,2.0,12.0,22.0
